"npp","a","ess","c13","mortbg2","poids_models","ssp_gui","is_gui_bin"
"18-22-048-1-123T",10,10,1.498,"0",14.1435330010792,NA,0
"18-41-139-1-127T",1,19,0.739,"0",55.479144054803,"album",1
"18-41-139-1-127T",2,19,0.75,"0",55.4788599386068,"album",0
"18-41-156-1-125T",2,19,0.88,"0",39.2880024318551,"album",0
"18-41-156-1-125T",4,19,1.127,"0",39.281914257897,"album",1
"18-41-156-1-125T",1,19,0.922,"0",39.2870728153352,"album",0
"18-41-156-1-125T",3,19,0.839,"0",39.2888681556113,"album",1
"18554-26050-4-8T",1,19,1.01,"0",9.28401660652032,"album",0
"18554-26050-4-8T",2,19,0.99,"4",9.28401660652032,"album",0
"18554-26050-4-8T",3,19,0.99,"X",9.28401660652032,"album",0
"18554-26050-4-8T",4,19,0.95,"4",9.28401660652032,"album",1
"18-55-215-1-058T",8,19,1.398,"0",23.0369568973804,"album",0
"18-55-215-1-058T",6,19,1.399,"0",23.0369496450157,"album",1
"18-55-215-1-058T",5,19,1.472,"0",23.0364062284865,"album",0
"18-55-215-1-058T",2,19,1.422,"0",23.0367814106221,"album",0
"18-55-215-1-058T",1,19,1.205,"0",23.0382595941756,"album",0
"18-55-215-1-058T",4,19,1.547,"0",23.0358191720476,"album",1
"18-55-215-1-058T",7,19,1.149,"0",57.0881768967983,"album",0
"18-55-215-1-058T",3,19,1.583,"0",23.035527035601,"album",0
"18-77-183-1-083T",4,19,0.838,"0",39.2888887553856,"album",1
"18-77-183-1-083T",3,19,0.716,"0",39.2912177378332,"album",1
"18-77-183-1-083T",2,19,0.792,"0",39.2898098097059,"album",0
"18-72-117-1-125T",11,19,1.313,"0",14.1443608745128,"album",1
"18-72-117-1-125T",10,19,1.348,"0",14.1442126004599,"album",1
"18-72-117-1-125T",9,19,1.393,"0",14.1440162358555,"album",0
"18-72-117-1-125T",6,19,1.335,"0",14.1442681286371,"album",1
"18-72-117-1-125T",3,19,1.32,"0",14.1443315314941,"album",0
"18-72-117-1-125T",1,19,1.431,"0",14.1438454001397,"album",1
"18-72-117-1-125T",2,19,1.346,"0",14.1442211782525,"album",0
"18-72-117-1-125T",8,19,1.265,"0",14.1445578839326,"album",1
"18-72-117-1-125T",7,19,1.22,"0",14.1447359221609,"album",0
"18-72-117-1-125T",5,19,1.311,"0",14.1443692295979,"album",1
"18-72-117-1-125T",4,19,1.334,"0",14.144272377765,"album",0
"14-79-123-1-179T",1,19,1.82,"0",14.0114896403812,"album",1
"14-79-123-1-179T",2,19,1.95,"0",14.0114896403812,"album",1
"14-79-123-1-179T",3,19,1.35,"0",14.0114896403812,"album",1
"14-79-123-1-179T",4,19,1.13,"0",14.0114896403812,"album",0
"14-79-123-1-179T",5,13,1.08,"X",13.0001224001978,NA,0
"19-02-172-1-037T",1,19,0.887,"0",39.2878505020635,"album",0
"19-02-172-1-037T",2,19,0.884,"0",39.2879157620847,"album",0
"19-02-172-1-037T",4,19,1.195,"0",14.1448320479501,"album",0
"19-02-172-1-037T",3,19,1.298,"0",14.1444232274388,"album",1
"19-02-172-1-037T",5,19,1.205,"0",14.1447938362998,"album",1
"19-02-172-1-037T",6,19,0.73,"0",39.2909690384584,"album",0
"18-85-091-1-182T",1,19,1.142,"0",39.2814963346233,"album",0
"18-85-091-1-182T",4,19,1.202,"0",14.1448053332084,"album",0
"18-85-091-1-182T",3,19,1.517,"0",14.1434418117398,"album",1
"18-85-091-1-182T",2,19,1.316,"0",14.1443483180231,"album",0
"19-02-167-1-045T",4,19,1.714,"0",17.5711513652574,"album",0
"19-02-167-1-045T",5,19,2.026,"0",17.5688441744115,"album",0
"19-02-167-1-045T",1,19,2.055,"0",17.5686102049887,"album",1
"19-02-167-1-045T",6,19,2.588,"0",17.5637192496266,"album",1
"19-02-167-1-045T",7,11,1.205,"X",17.574089954302,NA,0
"19-02-167-1-045T",8,12,1.435,"0",17.5728889026521,NA,0
"19-02-167-1-045T",3,19,1.856,"0",17.5701489535354,"album",0
"18-86-136-1-160T",10,19,1.385,"0",17.1929418485525,"album",0
"18-86-136-1-160T",9,19,1.523,"0",17.1921653010356,"album",0
"18-86-136-1-160T",6,19,1.372,"0",17.1930112064681,"album",0
"18-86-136-1-160T",5,19,1.244,"0",17.1936592165226,"album",1
"18-86-136-1-160T",2,19,1.199,"0",17.1938719773931,"album",0
"18-86-136-1-160T",8,19,1.971,"0",17.1891369979432,"album",0
"18-86-136-1-160T",7,19,1.694,"0",17.1911009246915,"album",0
"18-86-136-1-160T",3,19,1.68,"0",17.1911923142495,"album",0
"18-86-136-1-160T",1,19,1.415,"0",17.1927792976658,"album",0
"18-86-136-1-168T",4,19,1.333,"0",14.1442766237113,"album",1
"18-86-136-1-168T",2,19,1.299,"0",14.1444190928489,"album",1
"18-86-136-1-168T",3,19,1.342,"0",14.1442382956602,"album",1
"18-86-136-1-168T",1,19,1.408,"0",14.1439493494369,"album",1
"19-02-178-1-047T",2,19,1.272,"0",16.8731636013104,"album",1
"19-02-178-1-047T",3,19,1.251,"0",16.8732642282577,"album",0
"19-02-178-1-047T",1,19,1.416,"0",16.8724284986441,"album",0
"19-02-178-1-047T",5,19,1.271,"0",16.873168431027,"album",0
"02561-33040-9-6T",1,19,1.14,"0",6.71869614628418,"album",0
"02561-33040-9-6T",2,19,1.33,"0",6.71869614628418,"album",0
"02561-33040-9-6T",3,19,1.29,"0",6.71869614628418,"album",1
"02561-33040-9-6T",4,19,0.82,"0",6.71869614628418,"album",1
"02561-33040-9-6T",11,13,0.94,"0",9.821665289217,NA,0
"16-28-146-1-093T",1,19,1.99,"0",34.0136054421769,"album",0
"16-28-146-1-093T",8,13,0.71,"X",50.396336773098,NA,0
"16-28-146-1-093T",4,19,1.74,"0",34.0136054421769,"album",1
"16-28-146-1-093T",3,19,1.93,"0",34.0136054421769,"album",0
"16-28-146-1-093T",2,19,1.38,"0",34.0136054421769,"album",0
"22-18-187-1-128T",1,19,1.853,"0",14.1416395652586,"album",1
"22-18-187-1-128T",2,19,2,"0",14.1407382466719,"album",1
"22-18-187-1-128T",3,19,1.842,"0",14.141704249543,"album",1
"22-18-187-1-128T",4,19,1.838,"0",14.1417276757602,"album",1
"22-18-187-1-128T",5,19,1.812,"0",14.1418787067006,"album",1
"22-18-187-1-128T",6,19,1.914,"0",14.1412738830015,"album",1
"22-18-187-1-128T",7,19,1.81,"0",14.1418902354751,"album",1
"22-18-187-1-128T",8,19,1.932,"0",14.1411637175028,"album",1
"22-18-187-1-128T",9,19,1.75,"0",14.1422301868079,"album",1
"20-63-221-1-177T",4,19,1.806,"1",14.1419132548847,"album",1
"20-63-221-1-177T",3,19,1.604,"0",14.1430095964747,"album",1
"20-63-221-1-177T",2,19,1.551,"4",14.1432757653163,"album",1
"20-63-221-1-177T",5,19,1.134,"X",39.2817199135661,"album",1
"20-63-221-1-177T",6,19,1.733,"0",14.1423244259295,"album",1
"20-63-221-1-177T",7,19,2.268,"0",14.1389183882127,"album",1
"22-17-124-1-213T",3,19,1.576,"0",20.1990186070675,"album",1
"22-17-124-1-213T",1,19,1.596,"0",20.1988743866771,"album",1
"22-17-124-1-213T",2,19,1.451,"0",20.1998788230797,"album",1
"22-17-124-1-213T",4,19,1.84,"0",20.1969686521769,"album",1
"22-17-124-1-213T",5,19,1.299,"0",20.2008292096652,"album",1
"22-17-124-1-213T",6,19,1.27,"0",20.2009986084118,"album",1
"22-17-124-1-213T",7,19,1.328,"0",20.2006559893617,"album",1
"20-60-152-1-059T",16,19,0.748,"0",62.4413333304917,"album",0
"20-60-152-1-059T",15,19,0.757,"0",62.4410688896068,"album",0
"20-60-152-1-059T",14,19,0.892,"0",62.4367230674502,"album",0
"20-60-152-1-059T",12,19,0.998,"0",62.4328126081817,"album",1
"20-60-152-1-059T",10,19,1.092,"0",62.4289783587377,"album",0
"20-60-152-1-059T",9,19,0.865,"0",62.4376491064242,"album",0
"20-60-152-1-059T",7,19,0.957,"0",62.4343771039665,"album",1
"20-60-152-1-059T",2,19,0.831,"0",62.4387747807877,"album",1
"20-61-097-1-109T",12,19,1.305,"0",14.1443942184935,"album",0
"20-61-097-1-109T",10,19,0.746,"0",39.2906789177365,"album",0
"20-61-097-1-109T",9,19,0.852,"0",39.2885981249087,"album",0
"20-61-097-1-109T",8,19,1.227,"0",14.1447086505372,"album",0
"20-61-097-1-109T",6,19,1.254,"0",14.1446019994216,"album",0
"20-61-097-1-109T",5,19,1.643,"0",14.1428080317572,"album",0
"20-61-097-1-109T",4,19,1.365,"0",14.1441391754274,"album",1
"20-61-097-1-109T",3,19,1.486,"0",14.1435900027738,"album",0
"20-61-097-1-109T",2,19,1.204,"0",14.1447976717849,"album",0
"20-61-097-1-109T",1,19,0.865,"0",39.2883239461421,"album",0
"20-61-097-1-109T",11,19,0.899,"0",39.287587253225,"album",0
"20-61-100-1-107T",10,19,1.449,"0",16.1235995805271,"album",1
"20-61-100-1-107T",9,19,1.494,"0",16.1233592475263,"album",1
"20-61-100-1-107T",8,19,1.732,"0",16.1219660652145,"album",1
"20-61-100-1-107T",6,19,1.385,"0",16.1239287395713,"album",0
"20-61-100-1-107T",21,19,1.572,"0",16.1229252780105,"album",1
"20-61-100-1-107T",20,19,1.285,"0",16.1244133125041,"album",1
"20-61-100-1-107T",18,19,1.515,"0",16.1232445794429,"album",1
"20-61-100-1-107T",17,19,1.228,"0",16.1246732897199,"album",1
"20-61-100-1-107T",16,19,1.298,"0",16.1243523690508,"album",1
"20-61-100-1-107T",15,19,1.634,"0",16.1225645945126,"album",1
"20-61-100-1-107T",14,19,1.682,"0",16.1222757864394,"album",1
"20-61-100-1-107T",13,19,1.644,"0",16.1225051148226,"album",1
"20-61-100-1-107T",12,19,1.522,"0",16.123206001437,"album",1
"20-61-100-1-107T",11,19,0.784,"X",39.2899646906193,"album",1
"20-61-100-1-107T",5,19,1.514,"0",16.1232500760843,"album",1
"20-61-100-1-107T",3,19,1.515,"0",16.1232445794429,"album",1
"20-61-100-1-107T",2,19,1.242,"0",16.1246105275074,"album",1
"20-61-100-1-107T",1,19,1.507,"0",16.1232884510568,"album",1
"20-61-100-1-107T",19,19,1.649,"0",16.1224752390547,"album",1
"20-61-100-1-107T",4,19,1.576,"0",16.1229024286063,"album",1
"20-51-214-1-050T",5,19,1.237,"0",14.1446694205969,"album",1
"20-51-214-1-050T",4,19,1.071,"0",39.2834257568418,"album",0
"20-51-214-1-050T",3,19,0.902,"0",39.287520888838,"album",0
"20-51-214-1-050T",2,19,1.002,"0",39.2851823721225,"album",0
"20-51-214-1-050T",1,19,1.042,"0",39.28417827097,"album",0
"20-53-109-1-114T",4,19,0.737,"0",68.8600617511775,"album",0
"20-53-109-1-114T",1,19,0.757,"0",68.8594184335892,"album",1
"20-38-265-1-173T",19,19,1.295,"0",14.1444356121183,"album",1
"20-38-265-1-173T",18,19,1.318,"0",14.1443399311218,"album",0
"20-38-265-1-173T",17,19,1.233,"0",14.1446851507578,"album",1
"20-38-265-1-173T",15,19,1.257,"0",14.1445900061078,"album",0
"20-38-265-1-173T",13,19,1.264,"0",14.1445619103412,"album",0
"20-38-265-1-173T",12,19,1.26,"0",14.1445779841565,"album",1
"20-38-265-1-173T",11,19,1.243,"0",14.1446457298941,"album",1
"20-38-265-1-173T",6,19,1.026,"0",39.284584621183,"album",0
"20-37-133-1-150T",8,19,1.341,"0",14.1442425670585,"album",1
"20-37-133-1-150T",7,19,1.349,"1",14.1442083067915,"album",1
"20-37-133-1-150T",6,19,1.603,"0",14.1430147012064,"album",1
"20-37-133-1-150T",5,19,1.307,"1",14.1443859015883,"album",1
"20-37-133-1-150T",4,19,1.197,"0",14.144824431078,"album",1
"20-37-133-1-150T",3,19,1.278,"0",14.1445052510705,"album",0
"20-37-133-1-150T",2,19,1.386,"0",14.1440472045691,"album",1
"20-37-133-1-150T",1,19,1.208,"0",14.1447823107513,"album",1
"20-37-133-1-150T",9,27,0.728,"X",39.2910048615886,NA,0
"22-49-118-1-134T",1,19,1.558,"0",16.9408205629425,"album",1
"22-49-118-1-134T",2,19,1.273,"0",16.9423590636225,"album",1
"22-49-118-1-134T",3,19,1.425,"0",16.9415770435704,"album",0
"21-37-154-1-142T",14,19,1.235,"0",14.1446772920415,"album",1
"21-37-154-1-142T",13,19,1.255,"0",14.1445980048323,"album",0
"21-37-154-1-142T",11,19,1.74,"0",14.1422857328441,"album",1
"21-37-154-1-142T",9,19,1.917,"0",14.1412555935767,"album",1
"21-37-154-1-142T",6,17,0.843,"0",39.2887855110572,NA,0
"21-37-154-1-142T",4,19,1.801,"0",14.1419419576343,"album",1
"21-37-154-1-142T",2,19,1.651,"0",14.1427660873826,"album",1
"21-37-154-1-142T",1,11,0.91,"0",39.2873428373539,NA,0
"21-37-154-1-142T",7,21,0.721,"X",39.2911294690966,"album",0
"21-37-154-1-142T",5,11,0.738,"X",39.2908247637969,NA,0
"21-37-154-1-142T",12,11,1.272,"X",14.1445296099797,NA,0
"22-53-099-1-125T",4,17,0.727,"0",39.291022736323,NA,0
"22-53-099-1-125T",13,19,1.354,"X",14.1441867907282,"album",0
"22-53-099-1-125T",1,19,1.465,"2",14.143688653659,"album",1
"22-53-099-1-125T",15,19,1.678,"1",14.1426230228373,"album",1
"22-53-099-1-125T",16,19,1.3,"2",14.1444149550772,"album",1
"22-14-101-1-082T",2,19,0.942,"0",39.2866149262181,"album",1
"22-14-101-1-082T",4,19,0.717,"0",39.2912001331948,"album",1
"22-14-101-1-082T",5,19,1.064,"0",39.2836092867267,"album",0
"22-14-101-1-082T",3,19,0.813,"X",39.2893957721427,"album",1
"21-10-193-1-077T",10,19,1.407,"0",14.1439538307992,"album",1
"21-10-193-1-077T",9,19,1.461,"0",14.1437072852695,"album",0
"21-10-193-1-077T",8,19,1.505,"0",14.1434995385859,"album",0
"21-10-193-1-077T",5,19,1.384,"0",14.1440560241423,"album",0
"21-10-193-1-077T",4,19,1.445,"0",14.1437813027879,"album",0
"21-10-193-1-077T",3,19,1.535,"0",14.1433543627692,"album",0
"21-10-193-1-077T",2,19,1.216,"0",14.144751435939,"album",0
"21-10-193-1-077T",1,19,1.424,"0",14.143877215018,"album",1
"21-10-193-1-077T",7,19,1.428,"0",14.1438590541732,"album",0
"21-10-193-1-077T",6,19,1.477,"0",14.1436324534798,"album",0
"21-10-193-1-077T",11,19,1.532,"0",14.1433690091548,"album",0
"20-70-266-1-084T",1,19,0.918,"0",39.2871632153066,"album",1
"20-70-266-1-084T",4,19,0.791,"0",39.2898292557434,"album",1
"20-70-266-1-084T",3,19,0.839,"0",39.2888681556113,"album",1
"20-70-266-1-084T",2,19,0.771,"0",39.2902130210282,"album",1
"21-57-247-1-040T",2,19,0.842,"0",39.2888062090141,"album",1
"21-57-247-1-040T",1,19,1.009,"0",39.2850094876924,"album",1
"21-17-125-1-191T",1,19,1.928,"0",25.8691202237156,"album",1
"21-17-125-1-191T",5,19,2.007,"0",25.8682152950708,"album",1
"21-17-125-1-191T",6,19,1.808,"0",25.8704253956442,"album",1
"21-17-125-1-191T",7,19,1.911,"0",25.8693102124821,"album",0
"21-17-125-1-191T",8,19,1.973,"0",25.8686092040835,"album",1
"21-17-125-1-191T",3,17,0.87,"0",68.0180094214133,NA,0
"21-72-121-1-111T",6,19,0.85,"3",43.612847369646,"album",1
"21-72-121-1-111T",4,19,0.916,"1",43.6112581263743,"album",1
"21-72-121-1-111T",2,21,0.786,"0",43.6142751094355,"album",0
"21-72-121-1-111T",1,19,0.809,"3",43.6137748635228,"album",1
"20-36-173-1-139T",11,19,1.468,"0",18.3495383438176,"album",1
"20-36-173-1-139T",10,19,1.466,"0",18.3495504628495,"album",1
"20-36-173-1-139T",9,19,1.515,"0",18.3492487950012,"album",1
"20-36-173-1-139T",8,19,1.378,"0",18.3500673581781,"album",0
"20-36-173-1-139T",4,19,1.201,"0",18.3510102231455,"album",1
"20-36-173-1-139T",7,17,0.751,"X",42.6729970264982,NA,0
"20-36-173-1-139T",5,19,1.544,"0",18.3490655901504,"album",1
"21-37-128-1-144T",12,19,1.557,"0",14.1432460813791,"album",1
"21-37-128-1-144T",11,19,1.27,"0",14.1445377041613,"album",0
"21-37-128-1-144T",10,19,1.502,"0",14.1435138987374,"album",1
"21-37-128-1-144T",9,19,1.504,"0",14.1435043284835,"album",0
"21-37-128-1-144T",8,19,1.2,"0",14.144812981903,"album",0
"21-37-128-1-144T",7,19,1.49,"0",14.1435710530978,"album",1
"21-37-128-1-144T",6,19,1.301,"0",14.1444108141238,"album",0
"21-37-128-1-144T",5,19,1.307,"0",14.1443859015883,"album",1
"21-37-128-1-144T",4,19,1.367,"0",14.1441304767424,"album",0
"21-37-128-1-144T",3,19,1.407,"0",14.1439538307992,"album",0
"21-37-128-1-144T",2,19,1.701,"0",14.1424993249461,"album",1
"21-37-128-1-144T",1,19,1.597,"0",14.1430452628206,"album",1
"22-17-126-1-204T",1,19,1.775,"0",14.1420899310297,"album",0
"22-17-126-1-204T",2,19,1.782,"0",14.1420503034075,"album",0
"22-17-126-1-204T",3,19,1.696,"0",14.1425263588553,"album",0
"22-17-126-1-204T",4,19,1.789,"0",14.1420105200383,"album",1
"22-17-126-1-204T",5,19,1.812,"0",14.1418787067006,"album",0
"22-17-126-1-204T",6,19,2.001,"0",14.1407318801438,"album",0
"22-17-126-1-204T",7,19,2.003,"0",14.1407191375575,"album",0
"21-51-195-1-076T",6,19,1.211,"3",14.144770756563,"album",0
"21-51-195-1-076T",10,19,1.246,"4",14.1446338415855,"album",0
"21-51-195-1-076T",8,19,1.295,"4",14.1444356121183,"album",1
"21-51-195-1-076T",9,19,1.301,"4",14.1444108141238,"album",0
"21-51-195-1-076T",7,19,1.221,"4",14.144732035761,"album",0
"21-51-195-1-076T",5,19,1.267,"3",14.1445498215697,"album",0
"21-51-195-1-076T",4,19,1.312,"0",14.1443650536462,"album",1
"21-51-195-1-076T",3,19,1.11,"4",39.2823812348971,"album",0
"21-51-195-1-076T",1,19,1.31,"4",14.144373402368,"album",0
"21-80-140-1-044T",15,19,0.949,"X",39.4919396741668,"album",0
"21-80-140-1-044T",14,19,1.253,"X",16.7486949462817,"album",1
"21-80-140-1-044T",12,19,1.237,"2",16.7487700537702,"album",1
"21-80-140-1-044T",11,19,1.518,"2",16.7473107156103,"album",1
"21-80-140-1-044T",10,19,2.561,"1",16.7392954063621,"album",0
"21-80-140-1-044T",9,19,2.889,"1",16.7359298460005,"album",1
"21-80-140-1-044T",7,19,2.197,"1",16.7425574127682,"album",1
"21-80-140-1-044T",4,19,1.554,"1",16.7471022624518,"album",0
"21-80-140-1-044T",3,19,2.535,"1",16.7395449138626,"album",1
"21-80-140-1-044T",2,19,2.586,"1",16.7390531014293,"album",1
"21-80-140-1-044T",5,19,1.995,"1",16.7441527688627,"album",1
"22-38-258-1-167T",1,19,1.217,"0",14.1447475622677,"album",0
"22-38-258-1-167T",2,19,1.221,"0",14.144732035761,"album",0
"22-38-258-1-167T",3,19,1.255,"0",14.1445980048323,"album",0
"22-38-258-1-167T",4,19,1.325,"0",14.1443104767472,"album",0
"22-38-258-1-167T",5,19,1.283,"0",14.1444848644793,"album",1
"22-38-258-1-167T",6,19,1.297,"0",14.144427358847,"album",0
"22-38-258-1-167T",7,19,1.207,"0",14.144786155783,"album",1
"22-38-258-1-167T",8,19,1.223,"0",14.1447242534149,"album",0
"22-38-258-1-167T",9,19,1.159,"0",39.2810160193339,"album",0
"19-60-154-1-055T",1,19,0.969,"0",39.2859812071107,"album",0
"19-60-154-1-055T",2,19,2.208,"0",14.1393456331869,"album",1
"19-60-154-1-055T",3,19,2.164,"0",14.1396516822031,"album",0
"19-60-154-1-055T",4,19,1.761,"0",14.1421687190225,"album",1
"19-60-154-1-055T",5,19,2.256,"0",14.1390047514685,"album",0
"19-60-154-1-055T",7,19,1.991,"0",14.1407954024702,"album",0
"19-60-154-1-055T",8,19,2.096,"0",14.1401125753239,"album",0
"21-10-206-1-084T",5,19,1.313,"0",14.1443608745128,"album",1
"21-10-206-1-084T",4,19,1.351,"0",14.1441997099104,"album",1
"21-10-206-1-084T",2,19,0.956,"0",39.2862885639128,"album",0
"21-10-206-1-084T",3,19,1.056,"0",39.2838175636014,"album",0
"21-10-206-1-084T",1,19,1.382,"0",14.1440648309905,"album",1
"21-86-128-1-154T",11,19,1.212,"0",15.8178759135132,"album",1
"21-86-128-1-154T",10,19,1.237,"0",15.8177669051306,"album",1
"21-86-128-1-154T",9,19,1.269,"0",15.8176241291229,"album",1
"21-86-128-1-154T",8,19,1.313,"0",15.8174218627764,"album",1
"21-86-128-1-154T",7,19,1.474,"0",15.8166230406733,"album",1
"21-86-128-1-154T",6,19,1.465,"0",15.8166701285039,"album",1
"21-86-128-1-154T",5,19,1.483,"0",15.8165756647346,"album",1
"21-86-128-1-154T",4,19,1.039,"0",39.2842549399464,"album",1
"21-86-128-1-154T",2,19,1.274,"0",15.8176014912294,"album",1
"21-86-128-1-154T",1,19,1.279,"0",15.8175787643807,"album",1
"21-86-128-1-154T",3,19,1.201,"0",15.8179231726081,"album",1
"19-71-245-1-121T",1,19,1.208,"0",14.1447823107513,"album",1
"19-71-245-1-121T",5,19,1.073,"0",39.2833730990021,"album",0
"19-71-245-1-121T",8,19,1.127,"0",39.281914257897,"album",1
"19-71-245-1-121T",2,19,1.213,"0",14.1447630378599,"album",0
"19-71-245-1-121T",3,19,1.064,"0",39.2836092867267,"album",0
"19-71-245-1-121T",4,19,1.237,"0",14.1446694205969,"album",1
"19-71-245-1-121T",7,19,1.173,"0",39.2806151454992,"album",1
"20-49-109-1-146T",9,19,0.981,"0",39.2856938128933,"album",0
